game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,win,date_dt,smoothed_win_rate,games_played_as_agent,win_rate_agent_map_role,mean_acs_agent_map_role,mean_kdr_agent,recent_win_rate_agent
520,1/3/2024,Cypher,Haven,Win,13,11,18,13,6,1.3846153846153846,211,Sentinel,1,2024-01-03,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
523,1/4/2024,Cypher,Breeze,Loss,2,13,6,13,2,0.4615384615384615,137,Sentinel,0,2024-01-04,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
1818,1/4/2024,Cypher,Abyss,Win,12,8,9,8,6,1.125,240,Sentinel,1,2024-01-04,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.6
521,1/4/2024,Cypher,Lotus,Win,11,2,11,4,0,2.75,191,Sentinel,1,2024-01-04,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
522,1/4/2024,Cypher,Haven,Loss,8,13,9,17,4,0.5294117647058824,119,Sentinel,0,2024-01-04,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.6
524,1/5/2024,Cypher,Breeze,Loss,10,13,19,16,4,1.1875,236,Sentinel,0,2024-01-05,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.4
527,1/6/2024,Cypher,Haven,Win,13,8,20,11,1,1.818181818181818,245,Sentinel,1,2024-01-06,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.6
525,1/6/2024,Cypher,Ascent,Loss,4,13,9,16,5,0.5625,172,Sentinel,0,2024-01-06,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
526,1/6/2024,Cypher,Bind,Loss,8,13,17,14,6,1.2142857142857142,255,Sentinel,0,2024-01-06,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
530,1/7/2024,Cypher,Ascent,Win,13,8,11,10,11,1.1,142,Sentinel,1,2024-01-07,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
532,1/7/2024,Cypher,Breeze,Win,13,11,15,13,7,1.1538461538461535,184,Sentinel,1,2024-01-07,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
531,1/7/2024,Cypher,Ascent,Loss,11,13,14,20,7,0.7,169,Sentinel,0,2024-01-07,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
529,1/7/2024,Cypher,Split,Loss,11,13,17,20,7,0.85,221,Sentinel,0,2024-01-07,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
533,1/7/2024,Cypher,Bind,Loss,9,13,16,14,7,1.1428571428571428,217,Sentinel,0,2024-01-07,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
528,1/7/2024,Cypher,Split,Win,13,8,21,13,5,1.6153846153846154,263,Sentinel,1,2024-01-07,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
534,1/7/2024,Cypher,Bind,Loss,12,14,9,22,3,0.4090909090909091,96,Sentinel,0,2024-01-07,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
535,1/12/2024,Cypher,Icebox,Loss,5,13,15,12,4,1.25,222,Sentinel,0,2024-01-12,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.2
536,1/13/2024,Cypher,Lotus,Loss,5,13,12,14,1,0.8571428571428571,167,Sentinel,0,2024-01-13,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
537,1/13/2024,Cypher,Split,Loss,11,13,17,18,8,0.9444444444444444,211,Sentinel,0,2024-01-13,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.2
539,1/15/2024,Cypher,Bind,Loss,8,13,19,17,7,1.1176470588235294,260,Sentinel,0,2024-01-15,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.0
540,1/15/2024,Cypher,Bind,Loss,10,13,24,15,1,1.6,300,Sentinel,0,2024-01-15,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.0
538,1/15/2024,Cypher,Sunset,Loss,9,13,11,17,8,0.6470588235294118,168,Sentinel,0,2024-01-15,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.0
541,1/19/2024,Cypher,Sunset,Win,14,12,19,18,5,1.0555555555555556,202,Sentinel,1,2024-01-19,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.2
542,1/19/2024,Cypher,Icebox,Loss,5,13,19,14,4,1.3571428571428572,280,Sentinel,0,2024-01-19,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.2
1737,1/19/2024,Cypher,Fracture,Loss,10,14,10,19,6,0.5263157894736842,234,Sentinel,0,2024-01-19,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.2
543,1/26/2024,Cypher,Lotus,Loss,7,13,16,15,4,1.0666666666666669,223,Sentinel,0,2024-01-26,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
544,1/26/2024,Cypher,Sunset,Win,14,12,17,17,13,1.0,207,Sentinel,1,2024-01-26,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
545,1/26/2024,Cypher,Bind,Win,13,8,21,12,6,1.75,255,Sentinel,1,2024-01-26,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
547,1/27/2024,Cypher,Icebox,Win,13,9,13,14,4,0.9285714285714286,146,Sentinel,1,2024-01-27,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.6
546,1/27/2024,Cypher,Lotus,Loss,10,13,27,16,0,1.6875,319,Sentinel,0,2024-01-27,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
553,2/2/2024,Cypher,Breeze,Win,13,7,19,12,1,1.5833333333333333,226,Sentinel,1,2024-02-02,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.8
552,2/2/2024,Cypher,Lotus,Win,13,5,18,9,8,2.0,299,Sentinel,1,2024-02-02,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
551,2/2/2024,Cypher,Breeze,Win,13,3,11,8,7,1.375,190,Sentinel,1,2024-02-02,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.8
549,2/2/2024,Cypher,Bind,Loss,9,13,22,15,5,1.4666666666666666,283,Sentinel,0,2024-02-02,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
548,2/2/2024,Cypher,Ascent,Loss,3,13,14,14,5,1.0,252,Sentinel,0,2024-02-02,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
550,2/2/2024,Cypher,Icebox,Win,13,5,18,7,4,2.571428571428572,250,Sentinel,1,2024-02-02,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.6
1947,2/2/2024,Cypher,Bind,Win,13,5,0,20,2,0.0,203,Sentinel,1,2024-02-02,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
562,2/3/2024,Cypher,Sunset,Loss,11,13,16,17,7,0.9411764705882352,214,Sentinel,0,2024-02-03,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
560,2/3/2024,Cypher,Split,Win,13,10,24,14,4,1.7142857142857142,269,Sentinel,1,2024-02-03,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
564,2/3/2024,Cypher,Sunset,Win,13,9,12,16,3,0.75,150,Sentinel,1,2024-02-03,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
563,2/3/2024,Cypher,Bind,Win,13,9,13,13,4,1.0,178,Sentinel,1,2024-02-03,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
561,2/3/2024,Cypher,Ascent,Win,13,10,19,14,7,1.3571428571428572,231,Sentinel,1,2024-02-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
559,2/3/2024,Cypher,Icebox,Loss,11,13,22,17,3,1.2941176470588236,239,Sentinel,0,2024-02-03,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.8
1425,2/3/2024,Cypher,Ascent,Win,13,11,3,20,1,0.15,178,Sentinel,1,2024-02-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
557,2/3/2024,Cypher,Bind,Win,13,9,22,14,7,1.5714285714285714,267,Sentinel,1,2024-02-03,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
556,2/3/2024,Cypher,Icebox,Loss,9,13,19,15,3,1.2666666666666666,251,Sentinel,0,2024-02-03,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.6
558,2/3/2024,Cypher,Split,Loss,10,13,21,17,6,1.2352941176470589,279,Sentinel,0,2024-02-03,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
555,2/3/2024,Cypher,Ascent,Loss,8,13,18,15,7,1.2,269,Sentinel,0,2024-02-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
554,2/3/2024,Cypher,Lotus,Loss,11,13,25,17,5,1.4705882352941178,278,Sentinel,0,2024-02-03,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
566,2/4/2024,Cypher,Ascent,Win,13,8,20,11,4,1.818181818181818,235,Sentinel,1,2024-02-04,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
567,2/4/2024,Cypher,Bind,Win,13,8,20,14,4,1.4285714285714286,255,Sentinel,1,2024-02-04,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
565,2/4/2024,Cypher,Lotus,Win,13,10,7,14,5,0.5,82,Sentinel,1,2024-02-04,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
1868,2/5/2024,Cypher,Breeze,Loss,14,15,17,9,9,1.8888888888888888,57,Sentinel,0,2024-02-05,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
568,2/5/2024,Cypher,Ascent,Win,13,6,16,9,8,1.7777777777777777,216,Sentinel,1,2024-02-05,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
569,2/5/2024,Cypher,Split,Win,13,11,18,14,4,1.2857142857142858,214,Sentinel,1,2024-02-05,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
1217,2/6/2024,Cypher,Haven,Loss,5,7,1,1,5,1.0,222,Sentinel,0,2024-02-06,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.6
570,2/6/2024,Cypher,Sunset,Win,13,9,23,12,6,1.9166666666666667,282,Sentinel,1,2024-02-06,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
571,2/6/2024,Cypher,Lotus,Win,14,12,17,16,8,1.0625,193,Sentinel,1,2024-02-06,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
572,2/6/2024,Cypher,Icebox,Win,13,3,22,7,3,3.142857142857143,362,Sentinel,1,2024-02-06,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.8
573,2/7/2024,Cypher,Breeze,Win,13,6,17,9,6,1.8888888888888888,214,Sentinel,1,2024-02-07,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.8
574,2/7/2024,Cypher,Breeze,Win,13,8,20,12,4,1.6666666666666667,264,Sentinel,1,2024-02-07,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,1.0
575,2/9/2024,Cypher,Split,Win,13,2,15,6,0,2.5,237,Sentinel,1,2024-02-09,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,1.0
576,2/12/2024,Cypher,Split,Draw,15,15,18,18,5,1.0,159,Sentinel,0,2024-02-12,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
577,2/13/2024,Cypher,Sunset,Win,13,11,14,17,3,0.8235294117647058,155,Sentinel,1,2024-02-13,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
578,2/14/2024,Cypher,Ascent,Win,13,5,16,9,5,1.7777777777777777,241,Sentinel,1,2024-02-14,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
579,2/14/2024,Cypher,Sunset,Win,13,4,13,11,5,1.181818181818182,222,Sentinel,1,2024-02-14,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
580,2/15/2024,Cypher,Ascent,Win,13,10,5,15,3,0.3333333333333333,67,Sentinel,1,2024-02-15,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
581,2/15/2024,Cypher,Breeze,Win,13,5,22,12,4,1.8333333333333333,341,Sentinel,1,2024-02-15,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,1.0
583,2/16/2024,Cypher,Split,Loss,8,13,16,17,7,0.9411764705882352,234,Sentinel,0,2024-02-16,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
584,2/16/2024,Cypher,Split,Loss,7,13,14,16,5,0.875,194,Sentinel,0,2024-02-16,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
588,2/17/2024,Cypher,Icebox,Loss,6,13,8,14,5,0.5714285714285714,135,Sentinel,0,2024-02-17,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.4
585,2/17/2024,Cypher,Ascent,Loss,12,14,21,16,4,1.3125,226,Sentinel,0,2024-02-17,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
586,2/17/2024,Cypher,Sunset,Win,13,8,17,11,7,1.5454545454545454,250,Sentinel,1,2024-02-17,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.2
1970,2/25/2024,Cypher,Pearl,Win,10,9,17,10,8,1.7,31,Sentinel,1,2024-02-25,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
591,2/25/2024,Cypher,Lotus,Win,13,9,15,11,4,1.3636363636363635,200,Sentinel,1,2024-02-25,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
590,2/25/2024,Cypher,Split,Loss,11,13,14,15,1,0.9333333333333332,163,Sentinel,0,2024-02-25,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
589,2/25/2024,Cypher,Ascent,Win,13,11,15,15,11,1.0,175,Sentinel,1,2024-02-25,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
592,2/29/2024,Cypher,Sunset,Loss,6,13,22,14,4,1.5714285714285714,328,Sentinel,0,2024-02-29,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
593,2/29/2024,Cypher,Breeze,Loss,4,13,8,15,5,0.5333333333333333,147,Sentinel,0,2024-02-29,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.4
594,2/29/2024,Cypher,Breeze,Win,13,9,15,15,3,1.0,182,Sentinel,1,2024-02-29,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.4
596,2/29/2024,Cypher,Bind,Win,13,6,13,12,4,1.0833333333333333,196,Sentinel,1,2024-02-29,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
595,2/29/2024,Cypher,Ascent,Loss,12,14,14,18,10,0.7777777777777778,177,Sentinel,0,2024-02-29,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
597,3/1/2024,Cypher,Bind,Win,13,4,14,9,1,1.5555555555555556,225,Sentinel,1,2024-03-01,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
598,3/1/2024,Cypher,Ascent,Win,13,10,24,13,2,1.8461538461538465,266,Sentinel,1,2024-03-01,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
600,3/2/2024,Cypher,Sunset,Loss,11,13,18,19,8,0.9473684210526316,224,Sentinel,0,2024-03-02,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
602,3/2/2024,Cypher,Split,Loss,10,13,16,17,1,0.9411764705882352,178,Sentinel,0,2024-03-02,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
601,3/2/2024,Cypher,Ascent,Win,14,12,18,14,10,1.2857142857142858,187,Sentinel,1,2024-03-02,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
599,3/2/2024,Cypher,Icebox,Loss,6,13,10,16,5,0.625,171,Sentinel,0,2024-03-02,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.4
606,3/3/2024,Cypher,Icebox,Win,13,1,3,7,2,0.4285714285714285,80,Sentinel,1,2024-03-03,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.4
603,3/3/2024,Cypher,Bind,Win,13,10,15,14,5,1.0714285714285714,207,Sentinel,1,2024-03-03,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
604,3/3/2024,Cypher,Lotus,Win,13,10,14,15,8,0.9333333333333332,204,Sentinel,1,2024-03-03,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
605,3/3/2024,Cypher,Sunset,Win,13,5,14,8,6,1.75,204,Sentinel,1,2024-03-03,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
607,3/3/2024,Cypher,Ascent,Win,13,10,17,15,13,1.1333333333333333,212,Sentinel,1,2024-03-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,1.0
608,3/4/2024,Cypher,Lotus,Loss,7,13,7,16,12,0.4375,133,Sentinel,0,2024-03-04,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
609,3/5/2024,Cypher,Breeze,Loss,11,13,18,17,4,1.0588235294117647,226,Sentinel,0,2024-03-05,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
610,3/7/2024,Cypher,Split,Win,13,10,19,15,7,1.2666666666666666,257,Sentinel,1,2024-03-07,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
612,3/8/2024,Cypher,Split,Win,13,9,18,10,9,1.8,223,Sentinel,1,2024-03-08,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
611,3/8/2024,Cypher,Bind,Win,13,11,12,16,3,0.75,142,Sentinel,1,2024-03-08,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
614,3/10/2024,Cypher,Ascent,Loss,12,14,13,19,6,0.6842105263157895,157,Sentinel,0,2024-03-10,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
616,3/10/2024,Cypher,Lotus,Win,15,13,22,16,5,1.375,232,Sentinel,1,2024-03-10,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
615,3/10/2024,Cypher,Bind,Loss,10,13,15,18,4,0.8333333333333334,184,Sentinel,0,2024-03-10,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
619,3/11/2024,Cypher,Split,Win,13,11,13,15,4,0.8666666666666667,154,Sentinel,1,2024-03-11,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
617,3/11/2024,Cypher,Lotus,Loss,10,13,7,17,10,0.4117647058823529,106,Sentinel,0,2024-03-11,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
618,3/11/2024,Cypher,Breeze,Win,13,10,22,20,5,1.1,269,Sentinel,1,2024-03-11,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
620,3/12/2024,Cypher,Bind,Win,13,10,11,15,10,0.7333333333333333,161,Sentinel,1,2024-03-12,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
622,3/13/2024,Cypher,Ascent,Win,13,6,18,11,8,1.6363636363636365,261,Sentinel,1,2024-03-13,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
621,3/13/2024,Cypher,Bind,Win,13,6,15,10,7,1.5,202,Sentinel,1,2024-03-13,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
1760,3/14/2024,Cypher,Bind,Loss,2,10,15,10,4,1.5,270,Sentinel,0,2024-03-14,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
623,3/14/2024,Cypher,Ascent,Win,15,13,12,20,6,0.6,116,Sentinel,1,2024-03-14,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
624,3/15/2024,Cypher,Split,Loss,7,13,7,18,3,0.3888888888888889,119,Sentinel,0,2024-03-15,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
625,3/15/2024,Cypher,Split,Loss,8,13,15,16,5,0.9375,208,Sentinel,0,2024-03-15,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
1497,3/16/2024,Cypher,Ascent,Loss,4,11,13,17,4,0.7647058823529411,191,Sentinel,0,2024-03-16,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
626,3/16/2024,Cypher,Sunset,Win,14,12,24,20,6,1.2,273,Sentinel,1,2024-03-16,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
627,3/16/2024,Cypher,Bind,Win,13,6,13,11,1,1.181818181818182,170,Sentinel,1,2024-03-16,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
628,3/16/2024,Cypher,Lotus,Win,13,1,15,6,3,2.5,289,Sentinel,1,2024-03-16,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
629,3/16/2024,Cypher,Breeze,Win,13,3,13,8,2,1.625,221,Sentinel,1,2024-03-16,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.8
630,3/17/2024,Cypher,Breeze,Win,14,12,18,17,3,1.0588235294117647,186,Sentinel,1,2024-03-17,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,1.0
631,3/17/2024,Cypher,Ascent,Loss,2,13,7,13,0,0.5384615384615384,150,Sentinel,0,2024-03-17,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
632,3/17/2024,Cypher,Split,Loss,8,13,11,15,2,0.7333333333333333,148,Sentinel,0,2024-03-17,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
633,3/17/2024,Cypher,Ascent,Win,14,12,15,19,12,0.7894736842105263,192,Sentinel,1,2024-03-17,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
634,3/18/2024,Cypher,Sunset,Loss,9,13,17,16,3,1.0625,195,Sentinel,0,2024-03-18,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
635,3/18/2024,Cypher,Ascent,Win,12,7,17,12,9,1.4166666666666667,242,Sentinel,1,2024-03-18,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
636,3/19/2024,Cypher,Bind,Loss,9,13,20,15,5,1.3333333333333333,245,Sentinel,0,2024-03-19,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
637,3/19/2024,Cypher,Lotus,Win,13,7,21,9,3,2.333333333333333,272,Sentinel,1,2024-03-19,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
638,3/20/2024,Cypher,Lotus,Loss,11,13,7,17,6,0.4117647058823529,93,Sentinel,0,2024-03-20,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
639,3/20/2024,Cypher,Breeze,Win,13,8,17,10,2,1.7,188,Sentinel,1,2024-03-20,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.6
640,3/21/2024,Cypher,Sunset,Win,13,6,11,11,4,1.0,159,Sentinel,1,2024-03-21,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
641,3/21/2024,Cypher,Sunset,Loss,9,13,15,15,1,1.0,184,Sentinel,0,2024-03-21,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
642,3/21/2024,Cypher,Ascent,Loss,6,13,13,16,3,0.8125,173,Sentinel,0,2024-03-21,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
643,3/21/2024,Cypher,Split,Loss,1,13,2,13,5,0.1538461538461538,72,Sentinel,0,2024-03-21,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
644,3/21/2024,Cypher,Split,Win,13,2,12,5,3,2.4,189,Sentinel,1,2024-03-21,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
645,3/21/2024,Cypher,Breeze,Loss,11,13,24,14,4,1.7142857142857142,267,Sentinel,0,2024-03-21,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.2
646,3/21/2024,Cypher,Ascent,Loss,11,13,13,15,7,0.8666666666666667,157,Sentinel,0,2024-03-21,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
647,3/22/2024,Cypher,Lotus,Loss,15,17,26,25,8,1.04,233,Sentinel,0,2024-03-22,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
