game_id,episode,act,rank,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,avg_dmg_delta,headshot_pct,avg_dmg,acs,num_frag,role,win_loss_margin,performance
177,6,3,Platinum 2,6/13/2023,Cypher,Split,Loss,7,13,9,16,6,0.5625,-44,16,109,157,5,Sentinel,-6,3
116,6,3,Gold 3,5/22/2023,Cypher,Bind,Win,13,11,17,18,4,0.9444444444444444,-27,11,122,200,3,Sentinel,2,6
218,6,3,Platinum 3,6/25/2023,Cypher,Fracture,Win,13,11,17,14,5,1.2142857142857142,25,23,136,190,4,Sentinel,2,6
401,7,2,Diamond 1,9/8/2023,Cypher,Sunset,Win,15,13,20,17,8,1.1764705882352942,12,15,130,198,3,Sentinel,2,6
790,9,1,Diamond 3,8/4/2024,Cypher,Ascent,Win,13,10,15,14,9,1.0714285714285714,3,17,116,181,5,Sentinel,3,6
1010,7,1,Platinum 1,3/11/2024,Omen,Sunset,Win,15,3,10,13,5,0.7692307692307693,38,1,206,68,9,Controller,12,5
399,7,2,Diamond 1,9/8/2023,Cypher,Lotus,Win,13,7,24,10,2,2.4,82,26,189,319,1,Sentinel,6,10
914,9,2,Ascendant 1,9/22/2024,Cypher,Bind,Win,13,5,17,10,3,1.7,32,34,143,223,2,Sentinel,8,8
681,8,3,Diamond 3,6/1/2024,Viper,Icebox,Win,13,11,12,17,7,0.7058823529411765,-35,24,95,152,5,Controller,2,5
158,6,3,Platinum 1,6/4/2023,Cypher,Pearl,Loss,11,13,18,19,5,0.9473684210526316,-7,10,140,221,3,Sentinel,-2,6
618,8,2,Ascendant 1,3/11/2024,Cypher,Breeze,Win,13,10,22,20,5,1.1,26,17,177,269,1,Sentinel,3,8
1891,6,3,Diamond 3,5/29/2023,Cypher,Lotus,Loss,2,6,14,14,1,1.0,-46,4,163,236,0,Sentinel,-4,5
932,9,2,Ascendant 2,10/3/2024,Cypher,Ascent,Win,14,12,26,14,7,1.8571428571428568,51,31,163,256,2,Sentinel,2,7
354,7,1,Diamond 1,8/19/2023,Cypher,Fracture,Win,13,9,18,15,4,1.2,21,16,150,235,2,Sentinel,4,7
362,7,1,Diamond 1,8/21/2023,Killjoy,Haven,Loss,12,14,13,16,6,0.8125,-17,14,113,165,5,Sentinel,-2,4
448,7,3,Diamond 1,11/7/2023,Cypher,Breeze,Win,13,9,27,14,4,1.9285714285714288,82,39,204,334,1,Sentinel,4,10
1408,7,1,Placement,11/11/2024,KAY/O,Lotus,Win,11,3,7,8,8,0.875,11,65,21,33,8,Initiator,8,3
846,9,1,Diamond 3,8/17/2024,Killjoy,Lotus,Win,13,9,17,12,3,1.4166666666666667,63,43,167,237,4,Sentinel,4,7
503,7,3,Diamond 2,12/7/2023,Killjoy,Split,Loss,9,13,20,15,3,1.3333333333333333,32,27,164,246,1,Sentinel,-4,6
408,7,2,Platinum 3,9/9/2023,Cypher,Sunset,Loss,10,13,17,16,5,1.0625,-23,33,105,183,3,Sentinel,-3,4
761,9,1,Diamond 2,7/20/2024,Cypher,Lotus,Win,13,11,21,14,4,1.5,48,33,150,226,3,Sentinel,2,7
422,7,2,Platinum 3,9/11/2023,Cypher,Sunset,Loss,2,13,6,14,1,0.4285714285714285,-67,35,99,138,4,Sentinel,-11,1
550,8,1,Platinum 2,2/2/2024,Cypher,Icebox,Win,13,5,18,7,4,2.571428571428572,65,19,162,250,2,Sentinel,8,9
39,6,3,Gold 1,5/4/2023,Cypher,Ascent,Loss,5,13,13,15,2,0.8666666666666667,-9,15,132,202,4,Sentinel,-8,4
941,9,2,Ascendant 1,10/6/2024,Killjoy,Haven,Win,13,8,18,15,7,1.2,53,13,169,253,2,Sentinel,5,8
841,9,1,Diamond 3,8/16/2024,Killjoy,Lotus,Loss,10,13,18,18,3,1.0,8,26,159,230,3,Sentinel,-3,6
409,7,2,Platinum 3,9/9/2023,Cypher,Bind,Win,13,4,11,9,2,1.2222222222222223,5,25,101,145,5,Sentinel,9,6
842,9,1,Diamond 3,8/16/2024,Cypher,Bind,Win,13,7,12,15,7,0.8,-7,26,117,177,5,Sentinel,6,6
71,6,3,Gold 3,5/8/2023,Cypher,Lotus,Loss,11,13,15,19,6,0.7894736842105263,-22,15,122,190,3,Sentinel,-2,5
1365,7,2,Gold 1,5/18/2023,Vyse,Split,Win,13,5,13,13,10,1.0,48,64,202,267,2,Sentinel,8,9
90,6,3,Gold 3,5/17/2023,Cypher,Haven,Loss,4,13,8,16,2,0.5,-39,12,116,171,4,Sentinel,-9,3
30,6,3,Gold 1,4/28/2023,Cypher,Fracture,Loss,12,14,22,19,5,1.1578947368421053,25,18,179,256,2,Sentinel,-2,6
1559,8,1,Diamond 1,02/21/2026,Omen,Fracture,Loss,3,6,10,12,5,0.8333333333333334,-2,12,143,10,3,Controller,-3,0
5,6,2,Placement,4/15/2023,Cypher,Haven,Loss,1,13,6,14,3,0.4285714285714285,-75,7,90,146,4,Sentinel,-12,1
111,6,3,Gold 3,5/21/2023,Cypher,Lotus,Win,13,7,18,12,3,1.5,27,14,157,259,2,Sentinel,6,8
1492,8,2,Placement,12/13/2023,KAY/O,Ascent,Draw,4,4,11,14,2,0.7857142857142857,46,48,71,23,0,Initiator,0,1
923,9,2,Ascendant 1,9/25/2024,Cypher,Abyss,Win,9,3,3,5,2,0.6,-28,12,56,76,5,Sentinel,6,4
1993,7,1,Diamond 2,6/23/2024,Viper,Haven,Loss,2,13,3,4,9,0.75,8,44,178,122,9,Controller,-11,1
383,7,1,Diamond 1,8/28/2023,Killjoy,Ascent,Win,13,7,18,12,0,1.5,52,22,164,231,3,Sentinel,6,8
572,8,1,Diamond 2,2/6/2024,Cypher,Icebox,Win,13,3,22,7,3,3.142857142857143,136,30,228,362,1,Sentinel,10,12
119,6,3,Gold 3,5/22/2023,Cypher,Bind,Loss,7,13,12,16,6,0.75,-59,10,88,155,3,Sentinel,-6,3
201,6,3,Platinum 3,6/20/2023,Cypher,Split,Win,13,4,9,11,8,0.8181818181818182,-22,19,113,177,5,Sentinel,9,7
1375,8,3,Diamond 1,8/31/2023,Viper,Lotus,Loss,7,14,5,7,4,0.7142857142857143,50,56,173,135,7,Controller,-7,2
72,6,3,Gold 3,5/8/2023,Cypher,Pearl,Win,13,7,13,13,5,1.0,7,11,125,194,5,Sentinel,6,7
554,8,1,Platinum 2,2/3/2024,Cypher,Lotus,Loss,11,13,25,17,5,1.4705882352941178,56,25,191,278,1,Sentinel,-2,7
1331,6,2,Diamond 2,6/6/2023,Phoenix,Lotus,Draw,0,0,10,9,3,1.1111111111111112,-24,96,229,234,2,Duelist,0,6
54,6,3,Gold 2,5/4/2023,Cypher,Split,Loss,6,13,9,15,1,0.6,-55,20,70,115,4,Sentinel,-7,2
1592,7,2,Gold 3,02/18/2026,Fade,Sunset,Loss,0,4,2,2,0,1.0,11,80,172,66,10,Initiator,-4,1
989,9,3,Diamond 2,11/6/2024,Omen,Bind,Loss,11,13,14,18,14,0.7777777777777778,-18,37,124,194,4,Controller,-2,5
556,8,1,Platinum 3,2/3/2024,Cypher,Icebox,Loss,9,13,19,15,3,1.2666666666666666,31,29,161,251,2,Sentinel,-4,6
1101,9,1,Platinum 3,02/22/2026,Killjoy,Breeze,Loss,5,13,4,10,8,0.4,-37,83,172,32,9,Sentinel,-8,-1
1637,9,2,Ascendant 2,11/3/2023,Vyse,Breeze,Win,10,6,9,7,8,1.2857142857142858,3,68,105,127,3,Sentinel,4,5
788,9,1,Diamond 3,8/3/2024,Cypher,Ascent,Loss,10,13,10,17,7,0.5882352941176471,-37,27,102,153,5,Sentinel,-3,4
124,6,3,Gold 3,5/23/2023,Cypher,Pearl,Loss,7,13,20,15,3,1.3333333333333333,38,15,179,288,1,Sentinel,-6,6
264,7,1,Platinum 1,7/14/2023,Killjoy,Haven,Loss,10,13,14,17,7,0.8235294117647058,2,11,135,196,4,Sentinel,-3,5
1726,7,3,Ascendant 1,5/9/2023,Phoenix,Ascent,Win,14,3,4,7,4,0.5714285714285714,-14,7,132,113,2,Duelist,11,6
698,8,3,Ascendant 1,6/8/2024,Cypher,Bind,Win,13,11,20,14,6,1.4285714285714286,47,28,163,252,2,Sentinel,2,7
370,7,1,Diamond 1,8/23/2023,Cypher,Lotus,Win,13,6,12,13,4,0.9230769230769232,-2,20,132,196,4,Sentinel,7,7
608,8,1,Diamond 3,3/4/2024,Cypher,Lotus,Loss,7,13,7,16,12,0.4375,49,24,92,133,5,Sentinel,-6,2
